MA_KHO,ID_KHO_V1,ID_KHO_V2,TEN_KHO,LOAI_HINH_KHO,LEVEL,MA_KHO_CHA,GPS,DIEN_THOAI,DIA_CHI,MA_KHU_VUC,GHI_CHU,MA_TRANG_THAI
816275,15619,10921,Nhân Nghĩa,VHX,3,008161,,,,GEO0005,,WS0002
816290,19344,10922,Xuân Mỹ,VHX,3,008161,,,,GEO0005,,WS0002
816301,,10923,BCP Sông Ray,GD3,3,008161,,,,GEO0005,,WS0002
816334,18041,10924,Long Giao,VHX,3,008161,,,,GEO0005,,WS0002
816335,,10925,VP BĐH Cẩm Mỹ,VP,3,008161,,,,GEO0005,,WS0002
816400,13555,10928,Trảng Bom,GD2,3,008164,,,,GEO0005,,WS0002
816401,19993,,CTV.Trảng Bom - Bùi Thị Tuyết,,3,008164,,,,GEO0005,,WS0002
816402,15582,,CTV.Trảng Bom - Trần Văn Bình,,3,008164,,,,GEO0005,,WS0001
816403,10979,,CTV.Trảng Bom - Lê Thị Bích Ngà,,3,008164,,,,GEO0005,,WS0002
816404,14804,,BĐKV Trảng Bom- BĐH Trảng Bom,,3,008164,,,,GEO0005,,WS0001
816405,13506,,BĐKV Trảng Bom- BĐH Thống Nhất,,3,008137,,,,GEO0005,,WS0001
816406,7903,,BĐKV Trảng Bom- BĐH Vĩnh Cửu,,3,008150,,,,GEO0005,,WS0001
816410,14803,10929,Hố Nai 3,GD3,3,008164,,,,GEO0005,,WS0002
816420,,19797,Trảng Bom KT,GD2,3,008164,,,,GEO0005,,WS0002
816430,13523,10930,Sông Mây,GD3,3,008164,,,,GEO0005,,WS0002
816440,13524,10931,Bắc Sơn,GD3,3,008164,,,,GEO0005,,WS0002
816448,,10932,BCP Bắc Sơn,GD3,3,008164,,,,GEO0005,,WS0002
816450,,10933,An Chu,GD3,3,008164,,,,GEO0005,,WS0002
816460,19347,10934,Bình Minh,VHX,3,008164,,,,GEO0005,,WS0002
816470,9055,10935,Quảng Tiến,VHX,3,008164,,,,GEO0005,,WS0002
816480,,19715,BCP Trảng Bom,GD3,3,008164,,,,GEO0005,,WS0002
816490,13525,10936,Sông Trầu,VHX,3,008164,,,,GEO0005,,WS0002
816504,,10937,BCP Đông Hòa,GD3,3,008164,,,,GEO0005,,WS0002
816510,19348,10938,Tây Hòa,VHX,3,008164,,,,GEO0005,,WS0002
816520,7984,10939,Trung Hòa,VHX,3,008164,,,,GEO0005,,WS0002
816530,7912,10940,Đông Hòa,GD3,3,008164,,,,GEO0005,,WS0002
816550,7913,10941,Sông Thao,VHX,3,008164,,,,GEO0005,,WS0002
816560,7985,10942,Bàu Hàm,VHX,3,008164,,,,GEO0005,,WS0002
816570,9056,10943,Giang Điền,VHX,3,008164,,,,GEO0005,,WS0002
816580,19349,10944,An Viễn,VHX,3,008164,,,,GEO0005,,WS0002
816590,13526,10945,Đồi 61,VHX,3,008164,,,,GEO0005,,WS0002
816600,12158,10946,Cây Gáo,VHX,3,008164,,,,GEO0005,,WS0002
816610,19350,10947,Thanh Bình,VHX,3,008164,,,,GEO0005,,WS0002
816635,,10948,VP BĐH  Trảng Bom,VP,3,008164,,,,GEO0005,,WS0002
820000,,10955,Thủ Dầu Một,GD1,3,008200,,,,GEO0005,,WS0002
820001,3019,,CTV.BĐT - Tổ BH P.TTKTVC,,3,000082.HA,,,,GEO0005,,WS0002
820002,2402,,CTV.BĐT - Tổ BH P.KHKD,,3,000082.HA,,,,GEO0005,,WS0002
820003,2403,,CTV.BĐT - Tổ BH P.TCHC,,3,000082.HA,,,,GEO0005,,WS0002
820004,18069,,CTV.BĐT - Tổ BH P.KTNV,,3,000082.HA,,,,GEO0005,,WS0002
820005,3084,,CTV.BĐT - Tổ BH P.KTBC,,3,000082.HA,,,,GEO0005,,WS0002
820006,2171,,BĐT Bình Dương -Vận chuyển Bưu chính,,3,000082.HA,,,,GEO0005,,WS0001
820007,2172,,BĐT Bình Dương -Khai thác PHBC,,3,000082.HA,,,,GEO0005,,WS0001
820008,3020,,Tổ Lái xe - BĐT,,3,000082.HA,,,,GEO0005,,WS0001
820009,3085,,CTV.BĐT - Tổ quản lý,,3,000082.HA,,,,GEO0005,,WS0001
820010,13033,,BC Phú Cường,,3,008200,,,,GEO0005,,WS0002
820020,13034,,BC Thủ Dầu Một,,3,008200,,,,GEO0005,,WS0002
820040,7914,,BC Tương Bình Hiệp,,3,008200,,,,GEO0005,,WS0002
820050,14806,,BC TT TDM (TTHC),,3,008200,,,,GEO0005,,WS0002
820060,14807,,VHX Hòa Phú,,3,008200,,,,GEO0005,,WS0002
820070,13035,,VHX Tân An,,3,008200,,,,GEO0005,,WS0002
820081,14809,,BC Hệ 1,,3,008200,,,,GEO0005,,WS0002
820082,13556,,BC TDM - Tổ bán hàng,,3,008200,,,,GEO0005,,WS0002
820083,12159,,BC TDM - Khách hàng lớn,,3,008200,,,,GEO0005,,WS0002
820084,9057,,BC TDM - Tổ quản lý,,3,008200,,,,GEO0005,,WS0002
820085,15743,,CTV.TDM - Hành chánh công,,3,008200,,,,GEO0005,,WS0001
820090,12394,,Tổ Khai thác hàng - TP TDM,,3,008200,,,,GEO0005,,WS0001
820100,,13763,KT Bình Dương,GD1,3,008211,,,,GEO0005,,WS0002
820900,,10956,Hệ I Bình Dương,GD3,3,008200,,,,GEO0005,,WS0002
821130,,10957,VP_Thủ Dầu Một,VP,3,008200,,,,GEO0005,,WS0002
821340,,13775,VP_TTKTVC,VP,3,008211,,,,GEO0005,,WS0002
821365,16181,10959,Phú Mỹ,GD3,3,008200,,,,GEO0005,,WS0002
821390,,10960,Tương Bình Hiệp,GD3,3,008200,,,,GEO0005,,WS0002
821410,,10961,Tân An,VHX,3,008200,,,,GEO0005,,WS0002
821430,,10962,BCP Phú Hòa,GD3,3,008200,,,,GEO0005,,WS0002
821480,,10963,Phú Cường,GD3,3,008200,,,,GEO0005,,WS0002
821490,11063,,BC Phú Thọ,,3,008200,,,,GEO0005,,WS0002
821620,,10964,BCP Thủ Dầu Một,GD3,3,008200,,,,GEO0005,,WS0002
821630,,10952,VP BĐT Bình Dương,VP,3,000082.HA,,,,GEO0005,,WS0002
821821,18111,10965,BCP TT hành chính Bình Dương,GD3,3,008200,,,,GEO0005,,WS0002
821940,,10966,Phú Thọ,GD3,3,008200,,,,GEO0005,,WS0002
822020,,10967,Tổ KHL TDM,GD3,3,008200,,,,GEO0005,,WS0002
822022,20316,10968,TMĐT Thủ Dầu Một,GD3,3,008200,,,,GEO0005,,WS0002
822067,,14838,Phú Tân,GD3,3,008200,,,,GEO0005,,WS0002
822093,,10969,Trung tâm Hành chính Bình Dương,GD3,3,008200,,,,GEO0005,,WS0002
822110,,10970,Hòa Phú,VHX,3,008200,,,,GEO0005,,WS0002
822120,14412,10971,HCC Bình Dương,GD3,3,008200,,,,GEO0005,,WS0002
822300,13557,10974,Tân Uyên,GD2,3,008223,,,,GEO0005,,WS0002
822310,7915,10975,KT Tân Uyên,GD3,3,008223,,,,GEO0005,,WS0001
8223110,14811,,BC Hội Nghĩa,,3,008223,,,,GEO0005,,WS0002
8223120,13036,,VHX Vĩnh Tân,,3,008223,,,,GEO0005,,WS0002
8223130,14812,,VHX Khánh Bình,,3,008223,,,,GEO0005,,WS0002
8223140,14813,,BC Tân Vĩnh Hiệp,,3,008223,,,,GEO0005,,WS0002
822320,13558,,BC Tân Phước Khánh,,3,008223,,,,GEO0005,,WS0002
822325,20386,10976,HCC Tân Uyên,GD3,3,008223,,,,GEO0005,,WS0002
822326,14415,10977,BCP Tân Phước Khánh,GD3,3,008223,,,,GEO0005,,WS0001
822327,,10978,TMĐT Tân Uyên,GD3,3,008223,,,,GEO0005,,WS0002
822328,14422,10979,Nam Tân Uyên,GD2,3,008223,,,,GEO0005,,WS0002
822330,12160,,BC Tân Ba,,3,008223,,,,GEO0005,,WS0002
822340,9058,,BC Tân Thành,,3,008223,,,,GEO0005,,WS0001
822350,13559,,VHX Bạch Đằng,,3,008223,,,,GEO0005,,WS0002
822360,12161,,VHX Thạnh Hội,,3,008223,,,,GEO0005,,WS0002
822380,17901,10980,BCP Tân Uyên,GD3,3,008223,,,,GEO0005,,WS0001
822391,13037,,Tổ Khai thác,,3,008223,,,,GEO0005,,WS0001
822392,13357,,Bưu cục phát,,3,008223,,,,GEO0005,,WS0001
822393,7916,,BC TX Tân Uyên - Tổ bán hàng,,3,008223,,,,GEO0005,,WS0002
822394,7986,,BC TX Tân Uyên - Tổ kế toán,,3,008223,,,,GEO0005,,WS0002
822410,,10981,Hội Nghĩa,GD3,3,008223,,,,GEO0005,,WS0002
822440,,10982,VHX Khánh Bình,VHX,3,008223,,,,GEO0005,,WS0002
822460,,10983,Khánh Bình,GD3,3,008223,,,,GEO0005,,WS0002
822470,,10984,Vĩnh Tân,VHX,3,008223,,,,GEO0005,,WS0002
822480,,10985,VP_Tân Uyên,VP,3,008223,,,,GEO0005,,WS0002
822510,15716,10986,Phú Chánh,VHX,3,008223,,,,GEO0005,,WS0002
822520,,10987,Tân Vĩnh Hiệp,GD3,3,008223,,,,GEO0005,,WS0002
822540,,10988,Tân Phước Khánh,GD3,3,008223,,,,GEO0005,,WS0002
822580,,10989,Bạch Đằng,VHX,3,008223,,,,GEO0005,,WS0002
822590,7987,10990,Thạnh Phước,VHX,3,008223,,,,GEO0005,,WS0002
822610,,10991,Tân Ba,GD3,3,008223,,,,GEO0005,,WS0002
822680,,10992,Thạnh Hội,VHX,3,008223,,,,GEO0005,,WS0002
822710,,10993,KHL Tân Uyên,GD3,3,008223,,,,GEO0005,,WS0002
822800,,10996,Phú Giáo,GD2,3,008228,,,,GEO0005,,WS0002
822810,12163,,BC Phước Hòa,,3,008228,,,,GEO0005,,WS0002
822815,17914,10997,HCC Phú Giáo,GD3,3,008228,,,,GEO0005,,WS0002
822820,9060,,BC An Bình,,3,008228,,,,GEO0005,,WS0002
822824,,18997,Tam Lập,VHX,3,008228,,,,GEO0005,,WS0002
822830,19352,10998,An Bình,GD3,3,008228,,,,GEO0005,,WS0002
822831,,10999,An Bình,VHX,3,008228,,,,GEO0005,,WS0002
822840,13560,,VHX An Bình,,3,008228,,,,GEO0005,,WS0002
822850,12164,11000,Phước Sang,VHX,3,008228,,,,GEO0005,,WS0002
822860,19353,,VHX An Long,,3,008228,,,,GEO0005,,WS0002
822861,,11001,Tân Hiệp,VHX,3,008228,,,,GEO0005,,WS0002
822870,13561,,VHX An Thái,,3,008228,,,,GEO0005,,WS0002
822880,14814,11002,An Linh,VHX,3,008228,,,,GEO0005,,WS0002
822890,13358,11003,An Long,VHX,3,008228,,,,GEO0005,,WS0002
822891,13359,,BC Phú Giáo - Tổ KDTT,,3,008228,,,,GEO0005,,WS0002
822892,14815,,BC Phú Giáo - Tổ kế toán,,3,008228,,,,GEO0005,,WS0002
822900,12165,,BC Phú Giáo,,3,008228,,,,GEO0005,,WS0002
822910,,11004,VP_Phú Giáo,VP,3,008228,,,,GEO0005,,WS0002
822912,,18998,Vĩnh Hòa,VHX,3,008228,,,,GEO0005,,WS0002
822920,,11005,Tân Long,VHX,3,008228,,,,GEO0005,,WS0002
822940,,11006,Phước Hòa,GD3,3,008228,,,,GEO0005,,WS0002
822941,,11007,Phước Hòa,VHX,3,008228,,,,GEO0005,,WS0002
822952,17915,11008,Phước Hòa 2,GD3,3,008228,,,,GEO0005,,WS0002
822960,,11009,An Thái,VHX,3,008228,,,,GEO0005,,WS0002
823010,17742,11010,BCP Phú Giáo,GD3,3,008228,,,,GEO0005,,WS0002
823210,17466,11013,Hưng Hòa,GD3,3,008233,,,,GEO0005,,WS0002
823220,15754,11014,Tân Hưng,VHX,3,008233,,,,GEO0005,,WS0002
823240,15755,11015,Lai Uyên,GD3,3,008233,,,,GEO0005,,WS0002
823256,,11016,HCC Bàu Bàng,GD3,3,008233,,,,GEO0005,,WS0002
823260,20032,11017,Trừ Văn Thố,VHX,3,008233,,,,GEO0005,,WS0002
823280,20050,11018,Cây Trường,VHX,3,008233,,,,GEO0005,,WS0002
823290,12381,11019,Long Nguyên,GD3,3,008233,,,,GEO0005,,WS0002
823360,17091,11020,Bàu Bàng,GD2,3,008233,,,,GEO0005,,WS0002
823361,11001,,BC TT Bàu Bàng (TTHC),,3,008233,,,,GEO0005,,WS0002
823490,,11021,KT Bàu Bàng,GD3,3,008233,,,,GEO0005,,WS0001
823491,15722,,Tổ Khai thác,,3,008233,,,,GEO0005,,WS0001
823560,17090,11022,BCP Bàu Bàng,GD3,3,008233,,,,GEO0005,,WS0001
823570,10894,11023,VP_Bàu Bàng,VP,3,008233,,,,GEO0005,,WS0002
823600,9063,11026,Dầu Tiếng,GD2,3,008236,,,,GEO0005,,WS0002
823610,13566,11027,Kinh doanh Tiếp thị,GD2,3,008236,,,,GEO0005,,WS0002
8236110,19357,,VHX Định Hiệp,,3,008236,,,,GEO0005,,WS0002
8236120,9064,,VHX Long Hòa,,3,008236,,,,GEO0005,,WS0002
8236130,13361,,VHX Long Tân,,3,008236,,,,GEO0005,,WS0002
823616,28044,11028,HCC Dầu Tiếng,GD3,3,008236,,,,GEO0005,,WS0002
823620,13362,11029,Định Hiệp,VHX,3,008236,,,,GEO0005,,WS0002
823630,7920,,BC Long Hòa,,3,008236,,,,GEO0005,,WS0002
823637,,18937,Định Thành,VHX,3,008236,,,,GEO0005,,WS0002
823640,7921,11030,An Lập,GD3,3,008236,,,,GEO0005,,WS0002
823641,,11031,Đội II An Lập,VHX,3,008236,,,,GEO0005,,WS0002
823650,7922,11032,Long Tân,VHX,3,008236,,,,GEO0005,,WS0002
823660,7923,,BC An Lập 1,,3,008236,,,,GEO0005,,WS0002
823670,19358,11033,Long Hòa,GD3,3,008236,,,,GEO0005,,WS0002
823671,,11034,Long Hòa,VHX,3,008236,,,,GEO0005,,WS0002
823680,7924,11035,Minh Tân,GD3,3,008236,,,,GEO0005,,WS0002
823690,7925,11036,BCP Dầu Tiếng,GD2,3,008236,,,,GEO0005,,WS0002
823691,9065,,CTV.Dầu Tiếng - Tổ quản lý,,3,008236,,,,GEO0005,,WS0001
823692,13567,,BC Dầu Tiếng - Tổ bán hàng,,3,008236,,,,GEO0005,,WS0002
823693,13363,,BC Phát - BĐ Dầu Tiếng,,3,008236,,,,GEO0005,,WS0002
823700,,11037,Minh Thạnh,VHX,3,008236,,,,GEO0005,,WS0002
823710,,11038,VP_Dầu Tiếng,VP,3,008236,,,,GEO0005,,WS0002
823720,,11039,Minh Hòa,GD3,3,008236,,,,GEO0005,,WS0002
823740,,11040,Cần Nôm,VHX,3,008236,,,,GEO0005,,WS0002
823741,,11041,Thanh An,VHX,3,008236,,,,GEO0005,,WS0002
823760,,11042,Thanh Tuyền,GD3,3,008236,,,,GEO0005,,WS0002
823810,,18936,Định An,VHX,3,008236,,,,GEO0005,,WS0002
823900,,11045,Thuận An,GD2,3,008239,,,,GEO0005,,WS0002
823910,7957,,BC Đồng An,,3,008239,,,,GEO0005,,WS0002
823920,19359,,BC Vsip,,3,008239,,,,GEO0005,,WS0002
823930,7958,,BC An Phú,,3,008239,,,,GEO0005,,WS0002
823940,7959,,BC Thuận Giao,,3,008239,,,,GEO0005,,WS0002
823950,12167,11046,KT Thuận AN,GD2,3,008239,,,,GEO0005,,WS0002
823951,9066,,BC Thuận An - Tổ bán hàng,,3,008239,,,,GEO0005,,WS0002
823952,13568,,Tổ Khai thác - BĐ Thuận An,,3,008239,,,,GEO0005,,WS0001
823953,13569,,BC Phát Thuận Giao,,3,008239,,,,GEO0005,,WS0001
823954,7960,,BC Phát Vsip,,3,008239,,,,GEO0005,,WS0002
823955,16221,11047,HCC Thuận An,GD3,3,008239,,,,GEO0005,,WS0002
823960,7991,11048,BCP Thuận An,GD3,3,008239,,,,GEO0005,,WS0002
823970,19360,11049,Đồng An,GD3,3,008239,,,,GEO0005,,WS0002
823980,,11050,Khu Công Nghiệp Vsip,GD3,3,008239,,,,GEO0005,,WS0002
824120,,11051,BCP Thuận Giao,GD3,3,008239,,,,GEO0005,,WS0002
824130,,11052,An Phú,GD3,3,008239,,,,GEO0005,,WS0002
824200,,11053,Thuận Giao,GD3,3,008239,,,,GEO0005,,WS0002
824293,,11054,TMĐT Thuận An,GD3,3,008239,,,,GEO0005,,WS0002
824300,,11055,Bình Chuẩn,GD3,3,008239,,,,GEO0005,,WS0002
824350,,11056,VP_Thuận An,VP,3,008239,,,,GEO0005,,WS0002
824360,,11057,Bình Chuẩn 2,GD3,3,008239,,,,GEO0005,,WS0002
824435,,11058,An Thạnh,GD2,3,008239,,,,GEO0005,,WS0002
824440,,11059,An Sơn,VHX,3,008239,,,,GEO0005,,WS0002
824480,,11060,KHL Thuận An,GD3,3,008239,,,,GEO0005,,WS0002
824510,,11061,BCP KCN Vsip,GD3,3,008239,,,,GEO0005,,WS0002
824600,,11064,Dĩ An,GD2,3,008246,,,,GEO0005,,WS0002
824610,13364,,BC Bình An,,3,008246,,,,GEO0005,,WS0002
824620,14818,,BC Tân Đông Hiệp,,3,008246,,,,GEO0005,,WS0002
824630,14819,,BC Sóng Thần,,3,008246,,,,GEO0005,,WS0002
824640,12168,,BC Bình Minh,,3,008246,,,,GEO0005,,WS0002
824650,9067,,VHX Bình An,,3,008246,,,,GEO0005,,WS0002
824660,12280,,BC Tân Bình,,3,008246,,,,GEO0005,,WS0002
824670,13570,,VHX Tân Đông Hiệp,,3,008246,,,,GEO0005,,WS0002
824680,7961,,VHX An Bình,,3,008246,,,,GEO0005,,WS0002
824681,7992,,BC Dĩ An - Tổ bán hàng,,3,008246,,,,GEO0005,,WS0002
824682,19361,,BC Phát - BĐTX Dĩ An,,3,008246,,,,GEO0005,,WS0002
824683,13365,,BC Dĩ An - Tổ KTVC,,3,008246,,,,GEO0005,,WS0001
824684,20011,,BC Dĩ An - Tổ khách hàng lớn,,3,008246,,,,GEO0005,,WS0002
824690,14820,,BC Dĩ An - GDTT Dĩ An,,3,008246,,,,GEO0005,,WS0002
824720,,11065,KT Dĩ An,GD3,3,008246,,,,GEO0005,,WS0001
824725,12495,11066,BCP Tân Đông Hiệp,GD3,3,008246,,,,GEO0005,,WS0002
824730,,11067,Bình An,GD3,3,008246,,,,GEO0005,,WS0002
824740,,11068,VHX Bình An,VHX,3,008246,,,,GEO0005,,WS0002
824780,,11069,Tân Đông Hiệp,GD3,3,008246,,,,GEO0005,,WS0002
824781,,11070,Tân Đông Hiệp,VHX,3,008246,,,,GEO0005,,WS0002
824865,,13764,VP_TMĐT & Logistic,VP,3,008247,,,,GEO0005,,WS0002
824866,12952,13765,TMĐT & Logistic,GD2,3,008247,,0,,GEO0005,,WS0002
824870,,11071,BCP Dĩ An,GD3,3,008246,,,,GEO0005,,WS0002
824880,,11072,Tân Bình,GD3,3,008246,,,,GEO0005,,WS0002
824900,,11073,Sóng Thần,GD3,3,008246,,,,GEO0005,,WS0002
825010,,11074,An Bình,VHX,3,008246,,,,GEO0005,,WS0002
825020,13687,11075,BCP Bình An,GD3,3,008246,,,,GEO0005,,WS0002
825030,,11076,VP_Dĩ An,VP,3,008246,,,,GEO0005,,WS0002
825063,,11077,Bình Minh,GD3,3,008246,,,,GEO0005,,WS0002
825070,20394,11078,KHL Dĩ An,GD3,3,008246,,,,GEO0005,,WS0002
825072,17089,11079,TMĐT Dĩ An,GD3,3,008246,,,,GEO0005,,WS0002
825080,16465,11080,HCC Dĩ An,GD3,3,008246,,,,GEO0005,,WS0002
825500,13562,11083,Bến Cát,GD2,3,008255,,,,GEO0005,,WS0002
825501,19354,,BC Bến Cát - Tổ quản lý,,3,008255,,,,GEO0005,,WS0002
825502,9061,,BC Bến Cát - Tổ khai thác,,3,008255,,,,GEO0005,,WS0002
825503,19355,,BC Bến Cát - Tổ bán hàng,,3,008255,,,,GEO0005,,WS0002
825504,7988,,BC Bến Cát - Tổ khách hàng lớn,,3,008255,,,,GEO0005,,WS0002
825505,17732,11084,HCC Bến Cát,GD3,3,008255,,,,GEO0005,,WS0002
825507,20652,11085,TMĐT Bến Cát,GD3,3,008255,,,,GEO0005,,WS0002
825513,16345,,BC Phát - Mỹ Phước 4,,3,008255,,,,GEO0005,,WS0002
825520,13563,13790,BCP Bến Cát,GD3,3,008255,,,,GEO0005,,WS0002
825530,,11086,VP_Bến Cát,VP,3,008255,,,,GEO0005,,WS0002
825540,,11087,KHL Bến Cát,GD3,3,008255,,,,GEO0005,,WS0002
825550,7917,11088,KCN Mỹ Phước,GD3,3,008255,,,,GEO0005,,WS0002
825560,14817,11089,KCN Mỹ Phước 2,GD3,3,008255,,,,GEO0005,,WS0002
825650,7990,11090,Chánh Phú Hòa,GD3,3,008255,,,,GEO0005,,WS0002
825670,12705,11091,An Điền,VHX,3,008255,,,,GEO0005,,WS0002
825690,13565,11092,Phú An,GD3,3,008255,,,,GEO0005,,WS0002
825710,13360,11093,An Tây,VHX,3,008255,,,,GEO0005,,WS0002
825720,19356,11094,VHX Phú An,VHX,3,008255,,,,GEO0005,,WS0002
825740,,13791,BCP Mỹ Phước 3,GD3,3,008255,,,,GEO0005,,WS0002
825750,12166,11095,KCN Mỹ Phước 3,GD3,3,008255,,,,GEO0005,,WS0002
825770,20034,11096,Hòa Lợi,VHX,3,008255,,,,GEO0005,,WS0002
825810,10878,11097,Sở Sao,GD3,3,008255,,,,GEO0005,,WS0002
826006,,19802,Tân Mỹ,VHX,3,008261,,,,GEO0005,,WS0002
826010,,11100,VP_Bắc Tân Uyên,VP,3,008261,,,,GEO0005,,WS0002
826020,11035,11101,Thường Tân,VHX,3,008261,,,,GEO0005,,WS0002
826030,20033,11102,Lạc An,GD3,3,008261,,,,GEO0005,,WS0002
826050,21200,11103,HCC Bắc Tân Uyên,GD3,3,008261,,,,GEO0005,,WS0002
826070,12380,11104,Tân Lập,VHX,3,008261,,,,GEO0005,,WS0002
826090,10877,11105,Tân Định,VHX,3,008261,,,,GEO0005,,WS0002
826100,11036,11106,Bắc Tân Uyên,GD2,3,008261,,,,GEO0005,,WS0002
826110,20030,11107,KT Bắc Tân Uyên,GD3,3,008261,,,,GEO0005,,WS0001
826120,10875,11108,BCP Bắc Tân Uyên,GD3,3,008261,,,,GEO0005,,WS0002
826130,20248,11109,Đất Cuốc,VHX,3,008261,,,,GEO0005,,WS0002
826140,17109,,BC Bắc Tân Uyên - Tổ bán hàng,,3,008261,,,,GEO0005,,WS0002
826150,11062,,BC Bắc Tân Uyên - Tổ kế toán,,3,008261,,,,GEO0005,,WS0002
826160,15880,11110,Hiếu Liêm,VHX,3,008261,,,,GEO0005,,WS0002
826170,12702,11111,Tân Bình,VHX,3,008261,,,,GEO0005,,WS0002
826190,11002,11112,Bình Mỹ,GD3,3,008261,,,,GEO0005,,WS0002
830000,,11119,Đồng Xoài,GD1,3,008300,,,,GEO0005,,WS0002
830100,16086,,Khối Văn Phòng,,3,000083.HA,,,,GEO0005,,WS0001
830101,14821,,Khối Văn phòng BĐT- Đoàn Tấn Nguyên,,3,000083.HA,,,,GEO0005,,WS0001
830102,12281,,Khối Văn phòng BĐT- Phạm Tấn Quang,,3,000083.HA,,,,GEO0005,,WS0001
830103,9068,,Khối Văn phòng BĐT- Nguyễn Tấn Hùng,,3,000083.HA,,,,GEO0005,,WS0001
830104,12282,,Khối Văn phòng BĐT- Nguyễn Thị Tuyết Mai,,3,008300,,,,GEO0005,,WS0001
830105,13571,,Khối Văn phòng BĐT- Hoàng Thành,,3,000083.HA,,,,GEO0005,,WS0001
830106,7962,,Khối Văn phòng BĐT- Huỳnh Thị Châu Linh,,3,000083.HA,,,,GEO0005,,WS0001
830107,7993,,Khối Văn phòng BĐT- Lê Văn Phong,,3,000083.HA,,,,GEO0005,,WS0001
830108,19362,,Khối Văn phòng BĐT- Vũ Thị Kim Nhung,,3,000083.HA,,,,GEO0005,,WS0001
830109,13366,,Khối Văn phòng BĐT- Nguyễn Thị Huỳnh Nga,,3,000083.HA,,,,GEO0005,,WS0001
830110,14822,,Khối Văn phòng BĐT- Nguyễn Thị Hồng Diễm,,3,008300,,,,GEO0005,,WS0001
830111,14823,,Khối Văn phòng BĐT- Trần Anh Sơn,,3,000083.HA,,,,GEO0005,,WS0001
830112,19363,,Khối Văn phòng BĐT- Phạm Thị Huyền,,3,000083.HA,,,,GEO0005,,WS0001
830113,12297,,BĐH Đồng Phú- Trịnh Kim Ngân,,3,008315,,,,GEO0005,,WS0001
830114,9070,,Khối Văn phòng BĐT- Vũ Đình Đỉnh,,3,000083.HA,,,,GEO0005,,WS0001
830115,13372,,Khối Văn phòng BĐT- Vũ Thị Thơ,,3,000083.HA,,,,GEO0005,,WS0001
830116,14825,,Khối Văn phòng BĐT- Võ Thị Hồng Ánh,,3,000083.HA,,,,GEO0005,,WS0001
830117,12444,,BĐH Hớn Quản- Phan Thị Ánh Tuyết,,3,008331,,,,GEO0005,,WS0001
830118,7963,,Khối Văn phòng BĐT- Nguyễn Thị Hằng,,3,000083.HA,,,,GEO0005,,WS0001
830119,7964,,Khối Văn phòng BĐT- Phạm Thị Vân,,3,000083.HA,,,,GEO0005,,WS0001
830120,7994,,Khối Văn phòng BĐT- Huỳnh Như Quỳnh,,3,008300,,,,GEO0005,,WS0001
830121,12283,,Khối Văn phòng BĐT- Ngô Thị Ngọc Giàu,,3,008300,,,,GEO0005,,WS0001
830122,19364,,Khối Văn phòng BĐT- Nguyễn Thị Thanh Thủy,,3,000083.HA,,,,GEO0005,,WS0001
830123,11772,,Trung tâm khai thác vận chuyển - Nguyễn Thị Mộng Tuyền,,3,008311,,,,GEO0005,,WS0001
830124,20144,,CTV.TTKTVC - Nguyễn Minh Kha,,3,008311,,,,GEO0005,,WS0001
830125,17576,,Khối Văn phòng BĐT- Trương Ngọc Tùng,,3,000083.HA,,,,GEO0005,,WS0001
830126,19366,,Khối Văn phòng BĐT- Phạm Ngọc Hòa,,3,000083.HA,,,,GEO0005,,WS0001
830127,7965,,Khối Văn phòng BĐT- Nguyễn Minh Hải,,3,000083.HA,,,,GEO0005,,WS0001
830128,7996,,Khối Văn phòng BĐT- Nguyễn Thị Kim Thoa,,3,000083.HA,,,,GEO0005,,WS0001
830129,7997,,Khối Văn phòng BĐT- Hoàng Hiệp,,3,000083.HA,,,,GEO0005,,WS0001
830130,7998,,Khối Văn phòng BĐT- Nguyễn Quốc Tuấn,,3,000083.HA,,,,GEO0005,,WS0001
830131,14943,,CTV.Đồng Phú - Phan Thị Hồng Nhung,,3,008315,,,,GEO0005,,WS0001
830132,12284,,Khối Văn phòng BĐT- Vũ Thị Mai,,3,000083.HA,,,,GEO0005,,WS0001
830133,16453,,Trung tâm khai thác vận chuyển - Lê Hồng Thanh,,3,008311,,,,GEO0005,,WS0001
830134,7999,,Khối Văn phòng BĐT- Phạm Ngọc Minh,,3,000083.HA,,,,GEO0005,,WS0001
830135,9069,,Khối Văn phòng BĐT- Trịnh Đức Hiền,,3,000083.HA,,,,GEO0005,,WS0001
830136,17373,,Trung tâm khai thác vận chuyển - Phạm Tấn Hậu,,3,008311,,,,GEO0005,,WS0001
830137,17402,,BĐTT Thị Xã Đồng Xoài- Nguyễn Thị Tuyết Mai,,3,000083.HA,,,,GEO0005,,WS0001
830138,15712,,BĐTT Thị Xã Đồng Xoài- Nguyễn Thị Hồng Diễm,,3,000083.HA,,,,GEO0005,,WS0001
830139,17403,,BĐTT Thị Xã Đồng Xoài- Huỳnh Như Quỳnh,,3,000083.HA,,,,GEO0005,,WS0001
830140,15747,,BĐTT Thị Xã Đồng Xoài- Ngô Thị Ngọc Giàu,,3,000083.HA,,,,GEO0005,,WS0001
830141,17404,,BĐTT Thị Xã Đồng Xoài- Trương Ngọc Tùng,,3,000083.HA,,,,GEO0005,,WS0001
